schema_version,manifest,rater_id,rater_item_index,item_id,source,attribute,attribute_name,n_levels,moss_level,moss_label,rater_level,rater_label,fit,flagged,flag_reason,is_quality_check,qc_expect,listens,ms_on_item
a3-audit-1,voiceclap-a3-audit,rater_4,42,A3-125,LAION-Got-Talent,S_WHIS,Whisper-Talk Style,7,3,"The vocal style is a highly aggressive 'stage whisper,' designed to be heard across a large room, with massive air pressure and sharp consonant articulation creating a piercing, intense acoustic effect.",1,"The speech is distinctly hushed and highly subdued, perfectly capturing a highly polite 'indoor voice' that significantly drops in volume while remaining completely, 100% fully voiced. The speaker actively suppresses their overall acoustic projection, but the fundamental tone remains highly solid, entirely unbroken, and completely devoid of any breathy leakage. The audio is highly quiet, deeply controlled, but structurally totally normal.",partial,0,,0,,2,51972
a3-audit-1,voiceclap-a3-audit,rater_5,1,A3-109,LAION-Got-Talent,S_RANT,Ranting/Angry Style,7,3,"The delivery is highly energetic and fast-paced, resembling a rapid venting session with a continuous, rhythmic flow that effectively releases pent-up tension.",2,"The acoustic profile captures a highly annoyed, deeply passive-aggressive complaint, characterized by a highly tight, slightly pinched vocal tone and heavily suppressed, deeply frustrated sighs. The speaker actively avoids a full explosion, instead utilizing highly sharp, slightly clipped consonants to clearly signal their deep, highly simmering irritation. The audio is highly tense, deeply uncomfortable, and distinctly sour.",fits,0,,0,,1,24954
a3-audit-1,voiceclap-a3-audit,rater_5,2,A3-284,Multilingual-Wild,HARM,Harmonicity,7,3,"The voice maintains a clear and stable pitch throughout, with a natural and consistent harmonic structure.",3,"The signal achieves the standard, healthy ratio of periodic tone to aperiodic noise characteristic of normal human speaking voices. The fundamental pitch is solid and highly clear, acting as the primary acoustic carrier while only a negligible, natural amount of breath noise escapes. The vocal fold closure is biologically balanced and perfectly functional.",fits,0,,0,,2,53823
a3-audit-1,voiceclap-a3-audit,rater_5,3,A3-115,LAION-Got-Talent,AGEV,Voice Age,7,4,"The vocal characteristics suggest a speaker in her late twenties to early thirties, with a fully mature but still agile vocal tract.",4,"The acoustic signature reflects a fully developed, mature adult, characterized by a highly settled, grounded, and authoritative resonant weight. The vocal folds exhibit a very slight, natural thickening, which adds a warm, robust low-mid frequency presence to the audio. The overall physical support is incredibly stable, projecting a commanding and complete spectral profile.",fits,0,,0,,2,91155
a3-audit-1,voiceclap-a3-audit,rater_5,4,A3-266,Multilingual-Wild,CHNK,Chunking,7,,"The speaker groups words into short, controlled phrases with brief, intentional pauses between them.",3,"The speech is grouped into natural, medium-length sentence-sized clauses that align perfectly with standard human breath cycles. Pauses occur naturally at grammatical boundaries, creating an easy-to-follow, balanced conversational rhythm. The respiratory management and acoustic spacing feel completely unremarkable and organically structured.",fits,0,,0,,2,34990
a3-audit-1,voiceclap-a3-audit,rater_5,5,A3-218,Majestrino,R_CHST,Chest Resonance,7,4,"The voice carries a deep, resonant warmth that vibrates strongly in the chest, giving it a grounded and full-bodied quality.",1,"The vocal delivery contains only the absolute faintest trace of bodily warmth, resulting in a distinctly thin adult voice that lacks natural authority or physical grounding. The low-frequency harmonics are severely underdeveloped, preventing the audio from projecting any significant acoustic mass. The resonance is highly superficial and feels distinctly disconnected from the speaker's torso.",fits,0,,0,,1,27279
a3-audit-1,voiceclap-a3-audit,rater_5,6,A3-212,Majestrino,DFLU,Disfluency,7,0,"There are no fillers, hesitations, or self-corrections, resulting in a perfectly smooth and uninterrupted flow.",1,"The delivery is highly polished and professional, containing perhaps only a single, negligible micro-hesitation in a long stream of speech. The linguistic output is exceptionally clean, indicating a highly prepared and focused speaker. There is almost no acoustic junk interrupting the primary message.",fits,0,,0,,3,110500
a3-audit-1,voiceclap-a3-audit,rater_5,7,A3-260,Multilingual-Wild,STNC,Stance,7,5,"The delivery is forceful and commanding, with a loud, projected voice that dominates the acoustic space, leaving no room for the listener to respond.",1,"The audio features a very reserved, cautious, and quiet delivery that respectfully waits for long silences before initiating sound. The phrase endings are deeply softened and drop in volume, indicating a distinct hesitation to claim the conversational floor. It is a highly guarded, socially deferential acoustic posture.",fits,0,,0,,2,42031
a3-audit-1,voiceclap-a3-audit,rater_5,8,A3-160,Majestrino,S_CART,Cartoonish Style,7,,"The voice is a highly exaggerated, cartoonish caricature with impossible pitch jumps, percussive pops, and piercing whistles that defy human vocal limits.",1,"The vocal delivery perfectly captures completely natural, entirely unremarkable standard human speech, entirely devoid of any artificial 'put-on' characterizations or highly exaggerated acoustic traits. The resonance, pitch, and rhythm are completely biologically standard, producing a highly functional, deeply typical audio signal. The voice sounds exactly like a completely normal person speaking in a completely normal environment.",fits,0,,0,,3,98772
a3-audit-1,voiceclap-a3-audit,rater_5,9,A3-299,Multilingual-Wild,S_MONO,Monologue Style,7,0,"The speaker is engaged in a dialogue, responding to the other person and showing active interaction rather than speaking in isolation.",0,"The speech is an incredibly active, highly engaged, and deeply interactive dialogue, featuring a speaker distinctly talking directly to a partner, actively waiting for answers, and highly focused on reading facial cues. The vocal tone is completely outward-facing, highly social, and entirely dependent on the continuous acoustic and emotional feedback of the listener. The audio is the absolute, highly collaborative antithesis of an isolated monologue.",fits,0,,0,,5,423582
a3-audit-1,voiceclap-a3-audit,rater_5,10,A3-208,Majestrino,S_DRAM,Dramatic Style,7,0,"The delivery is completely flat and devoid of any emotional expression, sounding like a person reading a list of facts without any engagement.",1,"The acoustic signal captures distinctly bad, highly flat acting where the speaker is mechanically reading the lines without genuinely feeling or projecting the underlying emotion. The vocal tone is highly wooden, deeply unconvincing, and completely fails to physically elevate the semantic meaning of the text. The dramatic attempt is highly visible but completely acoustically unsuccessful.",fits,0,,0,,1,18589
a3-audit-1,voiceclap-a3-audit,rater_5,11,A3-050,EMOLIA-BAL,TENS,Tension,7,3,"There is a faint but perceptible tension in the vocal tract, giving the voice a slightly constricted and strained quality.",2,"The voice utilizes standard, neutral conversational muscle tone, applying just enough physical firmness to clearly articulate without squeezing the vocal tract. There is no distracting or uncomfortable physical tension audible in the acoustic signal. The throat remains appropriately relaxed but functionally active.",fits,0,,0,,1,34888
a3-audit-1,voiceclap-a3-audit,rater_5,12,A3-C03,LAION-Got-Talent,S_CART,Cartoonish Style,7,6,"The speech transforms into a complex, impossible sound effect with violent pops, piercing whistles, and extreme vocal manipulation.",3,"The speech perfectly embodies a highly distinctive, deeply animated sitcom character voice that is entirely unique but still strictly bound by the acoustic physics of the human vocal tract. The speaker utilizes highly consistent, distinctly stylized vowel shapes or a highly specific, deeply recognizable pitch placement that instantly defines the character's persona. The delivery is highly professional, deeply colorful, and functionally grounded.",partial,0,,1,reject,2,100686
a3-audit-1,voiceclap-a3-audit,rater_5,13,A3-234,Multilingual-Wild,S_CONV,Conversational Style,7,0,"The delivery is a rigid, aggressive monologue with no gaps for response, resembling a wall of sound.",2,"The acoustic output strongly resembles a theatrical soliloquy; the speaker is clearly thinking out loud, but is completely unconcerned with whether another person is actually listening. The intonation is highly internal and slightly wandering, lacking the sharp, outward-facing projection required to actively engage a conversational partner. The audio feels highly personal but distinctly disconnected.",partial,0,,0,,2,31070
a3-audit-1,voiceclap-a3-audit,rater_5,14,A3-002,EMOLIA-BAL,S_MONO,Monologue Style,7,2,"The monologue is introspective and detached, with a tone that suggests the speaker is thinking aloud without concern for the listener's immediate understanding.",3,"The vocal delivery perfectly embodies the highly intimate, completely honest, and deeply unperformative tone of a person quietly reading a highly personal diary entry aloud. The speaker utilizes a highly soft, deeply vulnerable acoustic placement that completely strips away all social masks and formal projection. The audio is incredibly raw, highly private, and completely unconcerned with entertaining an external audience.",partial,0,,0,,2,125227
a3-audit-1,voiceclap-a3-audit,rater_5,15,A3-191,Majestrino,VFLX,Velocity Flux,7,3,"The pace of the speech remains steady and consistent throughout, with no noticeable acceleration or deceleration.",5,"The audio begins at a noticeably slow, deliberate pace and captures a clear, sustained acceleration across the full duration, with the speaker audibly speeding up from roughly 0.7x to 1.3x normal speed. The acoustic rhythm compresses progressively as the phrase progresses, driven by an escalating surge of energy or urgency. The temporal vector is distinctly forward-thrusting with an obvious speed buildup.",partial,0,,0,,3,151685
